Name,Description,r-testis
ENSG00000132704.15,FCRL2,-0.021407974
ENSG00000173805.15,HAP1,-0.021409632
ENSG00000154165.4,GPR15,-0.021418282
ENSG00000147144.12,CCDC120,-0.021421903
ENSG00000218672.1,AC008060.7,-0.021432475
ENSG00000171611.9,PTCRA,-0.021442964
ENSG00000274884.1,AL117190.1,-0.021461021
ENSG00000229370.1,AC092635.1,-0.021465381
ENSG00000282793.1,RP11-14C10.4,-0.021470143
ENSG00000206047.2,DEFA1,-0.021485434
ENSG00000185070.10,FLRT2,-0.021485847
ENSG00000172955.17,ADH6,-0.021494502
ENSG00000118113.11,MMP8,-0.021504225
ENSG00000280300.1,RP11-338K17.10,-0.021505885
ENSG00000236591.1,RP11-162J8.3,-0.021506744
ENSG00000182952.4,HMGN4,-0.021513443
ENSG00000005243.9,COPZ2,-0.02151451
ENSG00000232514.1,RP11-329A14.2,-0.021520327
ENSG00000110442.11,COMMD9,-0.021520524
ENSG00000229754.1,CXCR2P1,-0.021533682
ENSG00000113196.2,HAND1,-0.021550511
ENSG00000158806.13,NPM2,-0.021568623
ENSG00000112406.4,HECA,-0.021569055
ENSG00000163661.3,PTX3,-0.021574395
ENSG00000226992.1,AC144525.1,-0.021602643
ENSG00000164821.4,DEFA4,-0.021604498
ENSG00000269055.1,BNIP3P18,-0.021609841
ENSG00000143771.11,CNIH4,-0.02161541
ENSG00000227906.7,SNAP25-AS1,-0.021620554
ENSG00000110244.6,APOA4,-0.021629672
ENSG00000011376.9,LARS2,-0.021636989
ENSG00000171819.4,ANGPTL7,-0.021637184
ENSG00000135549.14,PKIB,-0.021638118
ENSG00000236283.4,AC013463.2,-0.021639755
ENSG00000198938.2,MT-CO3,-0.021644817
ENSG00000119283.15,TRIM67,-0.021660032
ENSG00000100399.15,CHADL,-0.021664167
ENSG00000129455.15,KLK8,-0.021666302
ENSG00000206262.8,FOXL2NB,-0.021672319
ENSG00000260695.1,RP11-513N24.1,-0.021674567
ENSG00000127364.3,TAS2R4,-0.021685495
ENSG00000251410.1,AC007106.1,-0.021688982
ENSG00000153291.15,SLC25A27,-0.021689737
ENSG00000132879.13,FBXO44,-0.021702211
ENSG00000129991.12,TNNI3,-0.021721116
ENSG00000267557.1,CTC-379B2.4,-0.021731892
ENSG00000231589.1,AC009110.1,-0.021736183
ENSG00000141934.9,PLPP2,-0.02175063
ENSG00000003393.14,ALS2,-0.021752876
ENSG00000112763.15,BTN2A1,-0.021756943
ENSG00000215190.9,LINC00680,-0.021757336
ENSG00000162747.9,FCGR3B,-0.021760711
ENSG00000275791.1,TRBV10-3,-0.021762866
ENSG00000184956.15,MUC6,-0.02176466
ENSG00000242598.1,MED28P8,-0.02178299
ENSG00000273261.1,RP11-531F16.4,-0.021787275
ENSG00000283307.1,OR5AK4P,-0.021787759
ENSG00000105227.14,PRX,-0.021798757
ENSG00000250155.1,CTD-2353F22.1,-0.021798904
ENSG00000230595.1,RSL24D1P2,-0.021813034
ENSG00000174358.15,SLC6A19,-0.021830425
ENSG00000065154.11,OAT,-0.021841585
ENSG00000142252.10,GEMIN7,-0.021843017
ENSG00000132383.11,RPA1,-0.021843891
ENSG00000157470.11,FAM81A,-0.02184414
ENSG00000256863.1,RP11-959F10.6,-0.021847145
ENSG00000172201.11,ID4,-0.021854538
ENSG00000155657.26,TTN,-0.021860639
ENSG00000250764.1,CTD-2152M20.2,-0.021880828
ENSG00000164283.12,ESM1,-0.021881494
ENSG00000227875.2,RPL23AP89,-0.021882921
ENSG00000279300.1,CTD-3149D2.2,-0.021886693
ENSG00000037749.11,MFAP3,-0.021893925
ENSG00000151882.11,CCL28,-0.021899391
ENSG00000164638.10,SLC29A4,-0.021909564
ENSG00000277945.1,RP11-677M24.1,-0.021919952
ENSG00000117090.14,SLAMF1,-0.021929417
ENSG00000270885.1,RASL10B,-0.021933694
ENSG00000176984.6,AP000679.2,-0.021934228
ENSG00000157315.4,TMED6,-0.021938275
ENSG00000179010.14,MRFAP1,-0.02194236
ENSG00000143847.15,PPFIA4,-0.021956215
ENSG00000244122.2,UGT1A7,-0.02195655
ENSG00000255595.2,RP4-809F18.1,-0.021974612
ENSG00000203364.2,RP11-370F5.4,-0.021974939
ENSG00000259258.1,RP11-325L12.3,-0.021979747
ENSG00000100253.12,MIOX,-0.02200026
ENSG00000249736.1,RP11-83M16.5,-0.022000525
ENSG00000001561.6,ENPP4,-0.022007525
ENSG00000164007.10,CLDN19,-0.022010755
ENSG00000243129.2,RP11-377D9.1,-0.022015175
ENSG00000231302.1,RPL36P2,-0.022015471
ENSG00000104331.8,IMPAD1,-0.022024219
ENSG00000266928.1,CTB-70G10.1,-0.02202757
ENSG00000157224.15,CLDN12,-0.022033031
ENSG00000177842.11,ZNF620,-0.022044833
ENSG00000227877.6,MRLN,-0.022054208
ENSG00000231680.1,AP003774.6,-0.022054212
ENSG00000259255.1,RP11-627D16.1,-0.022056312
ENSG00000170956.16,CEACAM3,-0.022073781
ENSG00000235957.1,COX7CP1,-0.022077815
ENSG00000189127.7,ANKRD34B,-0.022078383
ENSG00000104879.4,CKM,-0.02208354
ENSG00000279825.1,CTC-457L16.1,-0.0220879
ENSG00000257879.1,RP11-90C1.1,-0.022096861
ENSG00000197273.3,GUCA2A,-0.022098068
ENSG00000273669.1,RP11-405M12.4,-0.022099669
ENSG00000179813.6,FAM216B,-0.022112734
ENSG00000253445.1,CTB-79E8.2,-0.022113477
ENSG00000184709.7,LRRC26,-0.022126576
ENSG00000249487.6,LINC01586,-0.022129055
ENSG00000124813.20,RUNX2,-0.022133635
ENSG00000281490.1,CICP14,-0.02214109
ENSG00000253522.5,MIR3142HG,-0.022143936
ENSG00000201512.1,SNORA71C,-0.022148743
ENSG00000225765.1,LINC01831,-0.022150365
ENSG00000240298.3,RPL36AP40,-0.022150904
ENSG00000035928.15,RFC1,-0.022153444
ENSG00000112425.14,EPM2A,-0.022165028
ENSG00000101076.16,HNF4A,-0.022179072
ENSG00000067064.10,IDI1,-0.022181947
ENSG00000233819.1,RP1-43O17.2,-0.022189467
ENSG00000118515.11,SGK1,-0.02220263
ENSG00000165061.14,ZMAT4,-0.022205659
ENSG00000224875.2,AC083949.1,-0.022206428
ENSG00000211731.1,TRBV5-7,-0.022210764
ENSG00000179914.4,ITLN1,-0.022211082
ENSG00000265802.2,RN7SL49P,-0.022212972
ENSG00000178999.12,AURKB,-0.022218709
ENSG00000123454.10,DBH,-0.022221386
ENSG00000233392.5,AC104809.4,-0.022228833
ENSG00000180638.17,SLC47A2,-0.022235327
ENSG00000224067.2,RP11-430K21.2,-0.02223572
ENSG00000185873.7,TMPRSS11B,-0.022239091
ENSG00000253517.1,XRCC6P4,-0.022239818
ENSG00000198843.12,SELENOT,-0.022246392
ENSG00000130368.5,MAS1,-0.022261151
ENSG00000250947.1,TRPC7-AS2,-0.022279499
ENSG00000278996.1,CH507-513H4.1,-0.022289045
ENSG00000224187.1,LINC01991,-0.022301878
ENSG00000183783.6,KCTD8,-0.022316434
ENSG00000100292.16,HMOX1,-0.02231757
ENSG00000262227.1,RP5-1050D4.5,-0.022318107
ENSG00000185015.7,CA13,-0.022327884
ENSG00000224982.3,TMEM233,-0.022335072
ENSG00000254029.1,IGLC4,-0.022338089
ENSG00000110090.12,CPT1A,-0.022341418
ENSG00000237324.3,RP11-439H8.4,-0.022355256
ENSG00000226496.2,LINC00323,-0.022357315
ENSG00000280338.1,RP11-334G8.1,-0.022360209
ENSG00000275465.5,RP11-569G13.3,-0.022365283
ENSG00000233492.1,RP5-984P4.4,-0.02236581
ENSG00000102313.8,ITIH6,-0.022373897
ENSG00000080947.14,CROCCP3,-0.022388026
ENSG00000227473.1,TSSK5P,-0.022393434
ENSG00000167074.14,TEF,-0.022393917
ENSG00000100196.10,KDELR3,-0.022401291
ENSG00000255518.1,RP11-148O21.4,-0.022402726
ENSG00000134824.13,FADS2,-0.022410795
ENSG00000235123.5,DSCAM-AS1,-0.022414592
ENSG00000266651.1,RP11-138I1.3,-0.022415741
ENSG00000243789.10,JMJD7,-0.022419715
ENSG00000187048.12,CYP4A11,-0.022424079
ENSG00000134339.8,SAA2,-0.022433346
ENSG00000259614.2,RP11-522B15.6,-0.022442566
ENSG00000213630.3,BOLA3P3,-0.022453043
ENSG00000240373.1,SEC62-AS1,-0.022454655
ENSG00000257740.1,RP11-977G19.12,-0.022456427
ENSG00000150361.11,KLHL1,-0.022457184
ENSG00000125538.11,IL1B,-0.022457777
ENSG00000225877.1,PSG8-AS1,-0.022458462
ENSG00000211957.2,IGHV3-35,-0.022462996
ENSG00000197937.12,ZNF347,-0.022469522
ENSG00000258986.6,TMEM179,-0.02247068
ENSG00000126067.11,PSMB2,-0.022477383
ENSG00000284552.1,RP11-321E2.5,-0.022480729
ENSG00000198807.12,PAX9,-0.022508911
ENSG00000187642.9,PERM1,-0.022529811
ENSG00000226393.1,IFNA20P,-0.022530553
ENSG00000140279.12,DUOX2,-0.022531514
ENSG00000176845.12,METRNL,-0.022534116
ENSG00000233456.1,LINC01077,-0.022537095
ENSG00000198788.8,MUC2,-0.022538076
ENSG00000278473.1,IGHV3-41,-0.022548196
ENSG00000143536.7,CRNN,-0.02255199
ENSG00000225708.6,RP13-379L11.1,-0.022553732
ENSG00000104980.7,TIMM44,-0.022554227
ENSG00000102385.12,DRP2,-0.022557066
ENSG00000249293.1,CTC-575I10.1,-0.022577611
ENSG00000269353.1,AC092071.1,-0.02257883
ENSG00000272576.1,RP11-365H22.2,-0.022584579
ENSG00000120729.9,MYOT,-0.022585744
ENSG00000184730.10,APOBR,-0.022589555
ENSG00000133636.10,NTS,-0.022591777
ENSG00000234478.1,ACBD3-AS1,-0.022592208
ENSG00000171476.21,HOPX,-0.022593365
ENSG00000278146.1,RP11-327J17.8,-0.022608362
ENSG00000171051.8,FPR1,-0.022609021
ENSG00000239381.6,RP11-4B14.3,-0.022610458
ENSG00000142748.12,FCN3,-0.022611317
ENSG00000232810.3,TNF,-0.022611545
ENSG00000133055.8,MYBPH,-0.02261457
ENSG00000196240.3,OR2T2,-0.022615783
ENSG00000185640.5,KRT79,-0.02261661
ENSG00000250026.5,TMPRSS11BNL,-0.02261723
ENSG00000170465.9,KRT6C,-0.02261955
ENSG00000197258.5,EIF4BP6,-0.022624296
ENSG00000279123.1,RP11-424M24.3,-0.022626534
ENSG00000176406.22,RIMS2,-0.022630936
ENSG00000240241.5,RP11-314M24.1,-0.022632969
ENSG00000249866.1,OR7E83P,-0.022643166
ENSG00000170689.9,HOXB9,-0.022654223
ENSG00000232698.1,AP001058.3,-0.022655028
ENSG00000187189.10,TSPYL4,-0.022657831
ENSG00000251361.1,CTD-2091N23.1,-0.022659678
ENSG00000282917.1,RP11-121C2.3,-0.022662447
ENSG00000182271.12,TMIGD1,-0.022663662
ENSG00000259466.1,NPM1P47,-0.022665734
ENSG00000226007.2,RP11-211N8.2,-0.022701746
ENSG00000263264.1,CTB-133G6.1,-0.022702612
ENSG00000233235.1,RP5-908D6.1,-0.022714734
ENSG00000254931.2,MTATP6P15,-0.022718131
ENSG00000231721.6,LINC-PINT,-0.022722357
ENSG00000159339.13,PADI4,-0.022731772
ENSG00000225064.1,LINC01802,-0.022733635
ENSG00000049246.14,PER3,-0.022747383
ENSG00000225559.1,AC083867.4,-0.022748044
ENSG00000278484.1,RP11-95I16.6,-0.022756668
ENSG00000243321.3,LINC01998,-0.022763403
ENSG00000259674.1,RP11-356M20.1,-0.022765336
ENSG00000173890.16,GPR160,-0.02276542
ENSG00000242072.1,RP11-458K10.1,-0.022773675
ENSG00000165066.12,NKX6-3,-0.022777414
ENSG00000174373.16,RALGAPA1,-0.022778187
ENSG00000228162.1,AC097713.3,-0.022789354
ENSG00000125618.16,PAX8,-0.022797345
ENSG00000243273.1,RP11-166N6.2,-0.022801336
ENSG00000213896.4,RP11-546M4.1,-0.022803469
ENSG00000232730.1,FAM8A4P,-0.022820662
ENSG00000070915.9,SLC12A3,-0.02282204
ENSG00000065135.10,GNAI3,-0.022825386
ENSG00000233123.1,LINC01007,-0.022829471
ENSG00000189367.14,KIAA0408,-0.022847663
ENSG00000165238.16,WNK2,-0.022851313
ENSG00000181577.15,C6orf223,-0.022854025
ENSG00000136352.17,NKX2-1,-0.022862368
ENSG00000254561.3,RP11-196E1.3,-0.022862977
ENSG00000236499.2,LINC00896,-0.022869849
ENSG00000116117.17,PARD3B,-0.02287832
ENSG00000244358.1,RP11-88H10.2,-0.022882508
ENSG00000105447.12,GRWD1,-0.022885897
ENSG00000248474.1,LINC02122,-0.022899215
ENSG00000269097.1,TPRG1LP1,-0.022910086
ENSG00000143858.11,SYT2,-0.022910305
ENSG00000228659.1,LINC01201,-0.022926535
ENSG00000248693.1,LINC02100,-0.022934348
ENSG00000122691.12,TWIST1,-0.022935655
ENSG00000117600.12,PLPPR4,-0.022946876
ENSG00000159958.6,TNFRSF13C,-0.022949285
ENSG00000251603.1,RP11-164P12.4,-0.022952924
ENSG00000188242.4,PP7080,-0.022953059
ENSG00000243988.1,RPS24P17,-0.022955821
ENSG00000173281.4,PPP1R3B,-0.022960562
ENSG00000180340.6,FZD2,-0.022961414
ENSG00000233377.1,MTND4P20,-0.022971369
ENSG00000182544.8,MFSD5,-0.022972326
ENSG00000275542.1,RP11-455O6.9,-0.022975863
ENSG00000129990.14,SYT5,-0.022993228
ENSG00000115263.14,GCG,-0.02299323
ENSG00000279821.1,RP11-1334A24.5,-0.022999675
ENSG00000111962.7,UST,-0.023008298
ENSG00000259293.1,LIPC-AS1,-0.023009953
ENSG00000149311.18,ATM,-0.023010243
ENSG00000146457.14,WTAP,-0.023017313
ENSG00000182156.9,ENPP7,-0.023019719
ENSG00000145087.12,STXBP5L,-0.023020826
ENSG00000230300.1,STARD13-IT1,-0.023021107
ENSG00000279774.1,RP11-278H7.5,-0.023033451
ENSG00000186716.20,BCR,-0.023041884
ENSG00000275038.1,RP11-546B8.6,-0.023043384
ENSG00000016602.9,CLCA4,-0.023054674
ENSG00000141646.13,SMAD4,-0.023076418
ENSG00000261471.1,RP11-61F12.1,-0.023085251
ENSG00000225206.8,MIR137HG,-0.023085252
ENSG00000238113.6,LINC01410,-0.023094133
ENSG00000265043.1,RP11-728E14.3,-0.02310243
ENSG00000236663.1,FRGCA,-0.023114589
ENSG00000112033.13,PPARD,-0.023116077
ENSG00000235198.1,CTA-109P11.1,-0.023120325
ENSG00000174407.13,MIR1-1HG,-0.023122262
ENSG00000103202.12,NME4,-0.023149404
ENSG00000168143.8,FAM83B,-0.023155394
ENSG00000163735.6,CXCL5,-0.023161067
ENSG00000260314.2,MRC1,-0.023161837
ENSG00000270620.1,RP1-134O19.3,-0.023164342
ENSG00000117091.9,CD48,-0.023174731
ENSG00000166603.4,MC4R,-0.023175804
ENSG00000248367.1,CTB-129O4.1,-0.023180668
ENSG00000277705.1,RP11-434C1.5,-0.023183669
ENSG00000270112.3,RP11-742D12.2,-0.023187976
ENSG00000230162.1,CT45A11P,-0.023199001
ENSG00000227496.1,RP11-145A3.1,-0.023208645
ENSG00000143553.10,SNAPIN,-0.023212283
ENSG00000248268.1,CTC-499J9.1,-0.023213382
ENSG00000251584.1,RP11-440I14.3,-0.023225373
ENSG00000137831.14,UACA,-0.023225603
ENSG00000248329.5,APELA,-0.02322747
ENSG00000249959.5,RP11-252I13.2,-0.023234693
ENSG00000225869.4,CTB-70D19.1,-0.023235152
ENSG00000103310.10,ZP2,-0.023247517
ENSG00000211892.3,IGHG4,-0.023257604
ENSG00000207808.1,MIR27A,-0.023265815
ENSG00000226976.3,COX6A1P2,-0.023267524
ENSG00000073584.18,SMARCE1,-0.023282725
ENSG00000234998.1,RP11-439A17.10,-0.023298922
ENSG00000152266.6,PTH,-0.023306521
ENSG00000173889.15,PHC3,-0.023308107
ENSG00000215187.10,FAM166B,-0.023309158
ENSG00000281264.1,SALRNA3,-0.023310608
ENSG00000143178.12,TBX19,-0.023319498
ENSG00000127022.14,CANX,-0.023323175
ENSG00000151651.15,ADAM8,-0.023328177
ENSG00000187054.15,TMPRSS11A,-0.023333081
ENSG00000144852.17,NR1I2,-0.023333483
ENSG00000215035.2,FDPSP5,-0.023335868
ENSG00000139899.10,CBLN3,-0.02334949
ENSG00000125629.14,INSIG2,-0.023366177
ENSG00000261265.1,CTD-2515H24.4,-0.023372733
ENSG00000034053.14,APBA2,-0.023381793
ENSG00000176239.7,OR51B6,-0.023388893
ENSG00000126759.13,CFP,-0.02339649
ENSG00000280166.1,RP11-354E23.3,-0.023396866
ENSG00000264932.3,CTD-2104P17.2,-0.023397286
ENSG00000251185.1,RP11-542G1.1,-0.02340009
ENSG00000198049.6,AVPR1B,-0.023401836
ENSG00000171855.6,IFNB1,-0.023411698
ENSG00000282111.1,RP5-1065P14.3,-0.023412679
ENSG00000267080.5,ASB16-AS1,-0.023416851
ENSG00000219722.1,RPL26P20,-0.023432236
ENSG00000159387.7,IRX6,-0.023438081
ENSG00000131398.13,KCNC3,-0.023438556
ENSG00000240265.1,RP11-62G11.1,-0.023443597
ENSG00000252213.1,SNORA74,-0.023445691
ENSG00000273188.1,RP3-402G11.25,-0.023460661
ENSG00000204971.3,RP11-807H22.7,-0.023469027
ENSG00000197893.13,NRAP,-0.02346989
ENSG00000149452.15,SLC22A8,-0.023474768
ENSG00000226063.1,AC009531.2,-0.023475922
ENSG00000261678.2,SCRT1,-0.023477997
ENSG00000181017.4,OR56B2P,-0.02347907
ENSG00000136451.8,VEZF1,-0.023481988
ENSG00000266553.2,RN7SL356P,-0.023483087
ENSG00000254789.2,RP11-531H8.2,-0.023483413
ENSG00000099949.18,LZTR1,-0.023484543
ENSG00000202251.1,Y_RNA,-0.023484798
ENSG00000112303.13,VNN2,-0.023486863
ENSG00000238003.1,RPL10P4,-0.023495664
ENSG00000196188.10,CTSE,-0.023499997
ENSG00000204542.2,C6orf15,-0.023500904
ENSG00000254854.1,CTD-2523D13.2,-0.023501353
ENSG00000160808.9,MYL3,-0.023505686
ENSG00000011304.19,PTBP1,-0.023513872
ENSG00000184566.3,RP13-786C16.1,-0.023515551
ENSG00000102001.12,CACNA1F,-0.023530714
ENSG00000198964.13,SGMS1,-0.023538963
ENSG00000163121.9,NEURL3,-0.023541409
ENSG00000154783.11,FGD5,-0.023560836
ENSG00000165194.15,PCDH19,-0.023560871
ENSG00000164692.17,COL1A2,-0.023562421
ENSG00000131686.14,CA6,-0.023562637
ENSG00000147155.10,EBP,-0.023563391
ENSG00000057149.15,SERPINB3,-0.023573879
ENSG00000106804.7,C5,-0.023577282
ENSG00000132164.9,SLC6A11,-0.023577442
ENSG00000272797.1,RP11-368I23.3,-0.023587077
ENSG00000211697.4,TRGV5,-0.023588526
ENSG00000206073.10,SERPINB4,-0.023594039
ENSG00000257681.1,RP11-341G23.4,-0.023596916
ENSG00000196547.14,MAN2A2,-0.023602701
ENSG00000187116.13,LILRA5,-0.023605707
ENSG00000233419.3,RP4-781L3.1,-0.023606806
ENSG00000229384.2,HMGB1P16,-0.023613245
ENSG00000128218.7,VPREB3,-0.023618577
ENSG00000231765.1,PPP1R11P2,-0.023630221
ENSG00000219870.2,RP11-430A19.2,-0.023634283
ENSG00000235200.2,LINC01702,-0.023642228
ENSG00000171711.2,DEFB4A,-0.023647348
ENSG00000268734.1,CTB-61M7.2,-0.023647996
ENSG00000160201.11,U2AF1,-0.023648091
ENSG00000263167.1,RP11-149I9.2,-0.023661694
ENSG00000258498.8,DIO3OS,-0.023666445
ENSG00000254851.1,RP11-109L13.1,-0.023679898
ENSG00000183166.10,CALN1,-0.023695788
ENSG00000114251.14,WNT5A,-0.023699847
ENSG00000231772.5,RP1-154K9.2,-0.023706282
ENSG00000186862.17,PDZD7,-0.023707298
ENSG00000237876.1,AKR1B1P4,-0.023709041
ENSG00000172867.3,KRT2,-0.023711704
ENSG00000025039.14,RRAGD,-0.023717848
ENSG00000170262.12,MRAP,-0.02371987
ENSG00000257494.1,RP3-521E19.2,-0.023720399
ENSG00000170290.3,SLN,-0.023721441
ENSG00000278214.1,LINC02139,-0.023721441
ENSG00000228005.1,AC020743.2,-0.023729622
ENSG00000239739.1,RP11-373E16.4,-0.023741568
ENSG00000230313.1,HCG24,-0.023744317
ENSG00000170425.3,ADORA2B,-0.023746229
ENSG00000221852.4,KRTAP1-5,-0.023751711
ENSG00000164346.9,NSA2,-0.02375392
ENSG00000070019.4,GUCY2C,-0.023756952
ENSG00000256984.2,RP11-551L14.8,-0.023760148
ENSG00000164520.11,RAET1E,-0.023760732
ENSG00000006715.15,VPS41,-0.023766692
ENSG00000158022.6,TRIM63,-0.023769896
ENSG00000235568.6,NFAM1,-0.023771427
ENSG00000230020.1,NHS-AS1,-0.023772099
ENSG00000116882.14,HAO2,-0.02377288
ENSG00000187173.3,LCE2A,-0.023774648
ENSG00000249518.1,CTC-327F10.1,-0.023774652
ENSG00000189433.5,GJB4,-0.023782641
ENSG00000131183.10,SLC34A1,-0.023785481
ENSG00000267585.1,RP11-115P21.1,-0.02378696
ENSG00000079841.18,RIMS1,-0.023791626
ENSG00000236229.1,VEZF1P1,-0.023792559
ENSG00000197780.9,TAF13,-0.023793539
ENSG00000232806.1,AP001610.9,-0.023794152
ENSG00000223387.6,LINC02068,-0.023803695
ENSG00000113430.9,IRX4,-0.023806415
ENSG00000163209.14,SPRR3,-0.023817253
ENSG00000235869.1,RP1-102G20.4,-0.023817761
ENSG00000267653.1,RP1-193H18.3,-0.023820247
ENSG00000139209.15,SLC38A4,-0.023840644
ENSG00000218617.1,RP3-407E4.2,-0.023842532
ENSG00000240995.2,RP11-708H21.1,-0.023863271
ENSG00000166634.6,SERPINB12,-0.023863632
ENSG00000279565.1,RP4-570O12.3,-0.023881362
ENSG00000252920.1,SNORA31,-0.023885866
ENSG00000197961.11,ZNF121,-0.023886377
ENSG00000234756.1,RP11-120C12.3,-0.023888883
ENSG00000202268.2,U3,-0.023891622
ENSG00000244586.1,WNT5A-AS1,-0.023910024
ENSG00000183421.11,RIPK4,-0.023910181
ENSG00000105246.5,EBI3,-0.023911312
ENSG00000204421.2,LY6G6C,-0.023912265
ENSG00000275801.1,RP11-404F10.6,-0.023912429
ENSG00000197506.7,SLC28A3,-0.023915477
ENSG00000196873.15,CBWD3,-0.023919228
ENSG00000197353.3,LYPD2,-0.023922691
ENSG00000224466.1,CDCA4P2,-0.023922982
ENSG00000237963.1,RP11-151G12.2,-0.023926515
ENSG00000116679.15,IVNS1ABP,-0.023928445
ENSG00000252198.1,Y_RNA,-0.023931796
ENSG00000223302.1,Y_RNA,-0.023935476
ENSG00000188338.14,SLC38A3,-0.023939059
ENSG00000256948.1,RP11-598F7.3,-0.023939831
ENSG00000283669.1,RP11-231E6.3,-0.023944749
ENSG00000255429.1,RP11-643G5.6,-0.023948957
ENSG00000155918.7,RAET1L,-0.023949198
ENSG00000269318.1,AC007292.3,-0.023956452
ENSG00000188404.8,SELL,-0.023958378
ENSG00000257221.3,RP11-689B22.2,-0.023962074
ENSG00000112972.14,HMGCS1,-0.02396235
ENSG00000102891.3,MT4,-0.023967125
ENSG00000152377.13,SPOCK1,-0.023968909
ENSG00000167653.4,PSCA,-0.023980619
ENSG00000233873.1,RPL7P44,-0.023990188
ENSG00000276309.1,RN7SKP251,-0.023992018
ENSG00000202515.1,VTRNA1-3,-0.023992559
ENSG00000267423.1,AC005616.2,-0.023993293
ENSG00000261435.1,RP13-126P21.2,-0.023999738
ENSG00000243053.2,RPL31P58,-0.024003362
ENSG00000239998.5,LILRA2,-0.024006297
ENSG00000183778.17,B3GALT5,-0.024014844
ENSG00000253495.1,CYCSP23,-0.024016281
ENSG00000197249.13,SERPINA1,-0.024018805
ENSG00000204001.9,LCN8,-0.024022765
ENSG00000254974.1,RP11-702H23.2,-0.024027054
ENSG00000261730.1,RP4-668J24.2,-0.024035801
ENSG00000283337.1,U6,-0.024037705
ENSG00000135374.9,ELF5,-0.024037721
ENSG00000158711.13,ELK4,-0.02404053
ENSG00000204544.5,MUC21,-0.024051221
ENSG00000237737.5,DCTN1-AS1,-0.024055986
ENSG00000213058.3,RP4-765C7.2,-0.024056005
ENSG00000267098.1,RP11-325K19.1,-0.024057409
ENSG00000164438.5,TLX3,-0.024065204
ENSG00000223392.1,CLDN10-AS1,-0.024068384
ENSG00000226994.7,AC012593.1,-0.02407948
ENSG00000167580.7,AQP2,-0.024092602
ENSG00000169967.16,MAP3K2,-0.024109644
ENSG00000233477.1,RP11-45P22.2,-0.024112861
ENSG00000251861.1,SCARNA20,-0.024114232
ENSG00000231290.5,APCDD1L-AS1,-0.024116936
ENSG00000256546.1,AC156455.1,-0.02412139
ENSG00000264066.6,RP11-20B24.2,-0.024126226
ENSG00000111713.2,GYS2,-0.024142239
ENSG00000273423.1,OR13I1P,-0.024144576
ENSG00000248185.1,CTD-2049O17.1,-0.024144601
ENSG00000124107.5,SLPI,-0.024144709
ENSG00000221957.8,KIR2DS4,-0.024144862
ENSG00000212388.1,RNU6-796P,-0.024154226
ENSG00000155897.9,ADCY8,-0.024162561
ENSG00000177238.13,TRIM72,-0.024168553
ENSG00000177234.7,LINC01561,-0.024170053
ENSG00000102837.6,OLFM4,-0.024174452
ENSG00000256011.1,RP11-392P7.7,-0.024183071
ENSG00000171873.7,ADRA1D,-0.02418486
ENSG00000229036.7,VDAC1P8,-0.024188199
ENSG00000168785.7,TSPAN5,-0.024194934
ENSG00000278875.1,CTC-439O9.1,-0.024208596
ENSG00000127483.17,HP1BP3,-0.024213097
ENSG00000204936.9,CD177,-0.024219433
ENSG00000167037.18,SGSM1,-0.024219839
ENSG00000252081.1,RNU6-277P,-0.024222701
ENSG00000276282.1,RP11-210K20.5,-0.024225917
ENSG00000279088.1,RP11-574K11.24,-0.024228819
ENSG00000244677.3,RN7SL706P,-0.024234522
ENSG00000211914.1,IGHD6-19,-0.024249344
ENSG00000251449.2,MTND1P19,-0.024251757
ENSG00000218896.1,TUBB8P2,-0.024252637
ENSG00000166165.12,CKB,-0.02425784
ENSG00000227854.1,RP11-307O1.1,-0.02426434
ENSG00000259721.1,RP11-758N13.1,-0.024266284
ENSG00000186895.2,FGF3,-0.024267264
ENSG00000137364.4,TPMT,-0.024269559
ENSG00000016490.15,CLCA1,-0.024280447
ENSG00000143549.19,TPM3,-0.024283538
ENSG00000275413.1,CTC-529I10.1,-0.024292536
ENSG00000272542.1,RP11-255P5.2,-0.024296263
ENSG00000111331.12,OAS3,-0.024297021
ENSG00000144035.3,NAT8,-0.02429978
ENSG00000243029.3,RN7SL635P,-0.024299848
ENSG00000254501.1,AP003068.9,-0.024304603
ENSG00000242258.1,LINC00996,-0.024327832
ENSG00000158715.5,SLC45A3,-0.024332524
ENSG00000182885.16,ADGRG3,-0.024333644
ENSG00000226918.1,AC010086.1,-0.024343375
ENSG00000253400.1,RP11-337A23.6,-0.024344498
ENSG00000165660.7,FAM175B,-0.024344714
ENSG00000167641.10,PPP1R14A,-0.024345451
ENSG00000218475.2,ACTG1P18,-0.024345678
ENSG00000204640.1,NMS,-0.024346572
ENSG00000103200.6,RP11-723C11.2,-0.024351081
ENSG00000211825.1,TRDJ1,-0.024359124
ENSG00000255354.1,RP11-148O21.2,-0.024362449
ENSG00000277790.1,RP11-355N15.2,-0.024372722
ENSG00000172927.7,MYEOV,-0.024375328
ENSG00000227438.1,AP001471.1,-0.024380696
ENSG00000004939.13,SLC4A1,-0.024383064
